Id,Names,Indications,Counter-Indications
/drug/id/335,"['Apo-Guanethidine', 'Ismelin (Novartis)', 'Ismeline']",['Hypertension'],"['Amitriptyline', 'Amoxapine', 'Benzphetamine', 'Bisoprolol', 'Chlorpromazine', 'Clomipramine', 'Cyclopenthiazide', 'Desipramine', 'Doxepin', 'Ephedra', 'Ephedrine', 'Imipramine', 'Insulin', 'Insulin Degludec', 'Insulin Detemir', 'Insulin Glargine', 'Insulin Glulisine', 'Minoxidil', 'Nortriptyline', 'Oxprenolol', 'Pericyazine', 'Protriptyline', 'Sotalol', 'Tricyclic antidepressants', 'Trimipramine', 'Zuclopenthixol', 'Zuclopenthixol Acetate', 'Zuclopenthixol Decanoate', 'Zuclopenthixol Dihydrochloride']"
/drug/id/445,"['Strumazol', 'Tapazole (Paladin)', 'Thacapzol', 'Thiamazol', 'Thyrozol', 'Unimazole']",['Hyperthyroidism'],"['Anticoagulants', 'Dicumarol', 'Warfarin']"
/drug/id/3877,['Kengreal (Medicines Co)'],"['Adjunct to percutaneous coronary intervention for reducing the risk of periprocedural myocardial infarction', 'repeat coronary revascularization and stent thrombosis']","['Clopidogrel', 'Prasugrel']"
/drug/id/1083,['Halog (Ranbaxy)'],['Dermatoses'],['Live vaccines']
/drug/id/1013,['Elestat (Allergan)'],['Allergic conjunctivitis'],['None known']
/drug/id/711,"['Contramal', 'Rybix ODT (Victory Pharma)', 'Tadol', 'Tradol', 'Tramal', 'Tramed', 'Tramol', 'Tridol', 'Ultracet (Ortho-McNeil)', 'Ultram (Ortho-McNeil)', 'Zipan']",['Pain'],"['Alcohol', 'Amitriptyline', 'Carbamazepine', 'Cinacalcet', 'Citalopram', 'Delavirdine', 'Desflurane\\r', 'Desvenlafaxine', 'Duloxetine', 'Erythromycin', 'Fluoxetine', 'Fluvoxamine', 'Ketoconazole', 'Levomepromazine', 'Linezolid', 'Lorcaserin', 'MAO inhibitors', 'Nefazodone', 'Ondansetron', 'Paroxetine Hydrochloride', 'Phenelzine', 'Quinidine', 'Risperidone', 'Safinamide', 'Tapentadol', 'Terbinafine', 'Tianeptine', 'Tipranavir', 'Tranylcypromine', 'Venlafaxine', 'Vilazodone', 'Zuclopenthixol']"
/drug/id/108,"['Baxan', 'Bidocef', 'Cedrox', 'Cefamox', 'Duracef', 'Duricef (Warner Chilcott)', 'Moxacef', 'Oracefal', 'Sumacef']",['Various infections caused by susceptible organisms'],['None known']
/drug/id/1261,"['Aflamin', 'Arrestin', 'Beofenac', 'Preservex (UCB Pharma)']","['Ankylosing spondylitis', 'osteoarthritis', 'inflammatory disease of the joints']",['Lithium']
/drug/id/642,"['Apo-Selegiline', 'Carbex', 'Eldeprine', 'Eldepryl (Somerset)', 'Emsam (Mylan Specialty)', 'Jumex', 'Movergan', 'Novo-Selegiline', 'Plurimen', 'Zelapar (Valeant)']",['Parkinsonism'],"['Amitriptyline', 'Carbidopa', 'Citalopram', 'Doxepin', 'Ephedra', 'Ephedrine', 'Escitalopram', 'Fluoxetine', 'Fluvoxamine', 'Levodopa', 'Meperidine', 'Methadone', 'Moclobemide', 'Naratriptan', 'Nefazodone', 'Oral Contraceptives', 'Oxcarbazepine', 'Paroxetine Hydrochloride', 'Propoxyphene', 'Sertraline', 'Tramadol', 'Valbenazine', 'Venlafaxine']"
/drug/id/1681,"['Prolia (Amgen)', 'Xgeva (Amgen)']","['Osteoporosis (postmenopausal women)', 'prevention of skeletal-related events in patients with bone metastases from solid tumors']","['Abatacept', 'Alcohol', 'Azacitidine', 'Betamethasone', 'Cabazitaxel', 'Denileukin', 'Docetaxel', 'Fingolimod', 'Gefitinib', 'Immuosuppressants', 'Leflunomide', 'Lenalidomide', 'Oxaliplatin', 'Pazopanib', 'Temsirolimus', 'Triamcinolone']"
/drug/id/487,"['Evzio', 'Nalpin', 'Narcan', 'Narcanti', 'Narcotan', 'Suboxone (Reckitt Benckiser)', 'Talwin-NX (Sanofi-Aventis)', 'Targiniq (Purdue)', 'Zynox']",['Narcotic overdose'],"['Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Thioridazine']"
/drug/id/964,['Valstar (Celltech)'],['Bladder carcinoma'],['None known']
/drug/id/3725,['Incruse (GSK)'],['Chronic obstructive pulmonary disease (COPD)'],['Anticholinergics']
/drug/id/232,"['Antabus', 'Antabuse (Odyssey)', 'Busetal', 'Esperal', 'Nocbin', 'Refusal', 'Tetradin']",['Alcoholism'],"['Acenocoumarol', 'Alcohol', 'Amitriptyline', 'Anisindione', 'Anticoagulants', 'Benznidazole', 'Clobazam', 'Cyclosporine', 'Dicumarol', 'Dronabinol', 'Ethanolamine', 'Ethotoin', 'Fosphenytoin', 'Lopinavir', 'Mephenytoin', 'Metronidazole', 'Omeprazole', 'Oxtriphylline', 'Phenytoin', 'Thalidomide', 'Tipranavir', 'Warfarin']"
/drug/id/305,"['Cranoc', 'Lescol (Novartis)', 'Locol']",['Hypercholesterolemia'],"['Azithromycin', 'Bosentan', 'Ciprofibrate', 'Clarithromycin', 'Colchicine', 'Cyclosporine', 'Delavirdine', 'Elbasvir & Grazoprevir', 'Erythromycin', 'Gemfibrozil', 'Imatinib', 'Letermovir', 'Mifepristone', 'Red Rice Yeast']"
/drug/id/78,"['Apo-Bisacodyl', 'Biscolax', ""Carter\\'s Little Pills"", 'Dacodyl', 'Dulcagen', 'Dulcolan', 'Dulcolax (Boehringer Ingelheim)', 'Fleet Laxative', 'Laxit']",['Constipation'],"['Adreno-corticosteroids', 'Antibiotics', 'Cardiac glycosides', 'Digoxin', 'Diuretics']"
/drug/id/2175,['Nozinan (Sanofi-Aventis)'],"['Pain', 'anxiety and distress in people with terminal illness', 'psychosis', 'schizophrenia']","['ACE inhibitors', 'Adrenergic neurone blockers', 'Alcohol', 'Alpha blockers', 'Amantadine', 'Amiodarone', 'Angiotensin II receptor antagonists', 'Antacids', 'Antiarrhythmics prolonging QT interval', 'Antimuscarinics', 'Antiolytics and hypnotics', 'Apomorphine', 'Arsenic', 'Artemether/Lumefantrine', 'Atomoxetine', 'Barbiturates', 'Beta blockers', 'Bromocriptine', 'Cabergoline', 'Caffeine', 'Calcium channel blockers', 'Carbamazepine', 'Cimetidine', 'Clonidine', 'Cyclobenzaprine', 'Diazoxide', 'Disopyramide', 'Diuretics', 'Dronedarone', 'Droperidol', 'Duloxetine', 'Efavirenz', 'Ephedrine', 'Eszopiclone', 'Ethosuximide', 'General anesthetics', 'Histamine', 'Hydralazine', 'Kaolin', 'Levodopa', 'Lithium', 'Lurasidone', 'Memantine', 'Metaxalone', 'Methyldopa', 'Metoclopramide', 'Milnacipran', 'Minoxidil', 'Moxifloxacin', 'Moxonidine', 'Myelosuppressives', 'Nitrates', 'Nitroprusside', 'Opioid analgesics', 'Oxcarbazepine', 'Paliperidone', 'Pentamidine', 'Pergolide', 'Phenytoin', 'Pimozide', 'Pramipexole', 'Primidone', 'Ramelteon', 'Ritonavir', 'Ropinirole', 'Rotigotine', 'Saquinavir', 'Sodium Oxybate', 'Sodium Phenylbutyrate', 'Sotalol', 'Succinylcholine', 'Sulfonylureas', 'Sympathomimetics', 'Tetrabenazine', 'Tiagabine', 'Tramadol', 'Tricyclic antidepressants', 'Valproic Acid']"
/drug/id/320,['Mylotarg (Wyeth)'],['Acute myeloid leukemia'],['None known']
/drug/id/521,"['Adumbran', 'Apo-Oxazepam', 'Azutranquil', 'Durazepam', 'Murelax', 'Novoxapam', 'Oxpam', 'Praxiten', 'Serax (Mayne)', 'Serepax', 'Zapex']","['Anxiety', 'depression']","['Amprenavir', 'Chlorpheniramine', 'Clarithromycin', 'Efavirenz', 'Esomeprazole', 'Imatinib', 'Nelfinavir']"
/drug/id/161,"['Aller-Eze', 'Antihist-1', 'Clema', 'Darvine', 'Tavegil', 'Tavegyl', 'Tavist (Novartis)']","['Allergic rhinitis', 'urticaria']","['Barbiturates', 'Chloral Hydrate', 'Ethchlorvynol', 'Phenothiazines', 'Zolpidem']"
/drug/id/985,['Velcade (Millennium)'],['Multiple myeloma; mantle cell lymphoma'],"['Conivaptan', 'Darunavir', 'Delavirdine', 'Efavirenz', 'Indinavir', 'Strong CYP3A4 inducers or inhibitors', 'Telithromycin', 'Thalidomide', 'Voriconazole']"
/drug/id/4177,"['Duzallo (AstraZeneca)', 'Zurampic (AstraZeneca)']",['Gout-associated hyperuricemia (in combination with a xanthine oxidase inhibitor)'],"['Amiodarone', 'Carbamazepine', 'CYP2C9 inducers or inhibitors', 'CYP3A substrates', 'Fluconazole', 'Rifampin', 'Valproic Acid']"
/drug/id/548,"['Azodine', 'Baridium', 'Eridium', 'Geridium', 'Phenazo', 'Prodium', 'Pyridiate', 'Pyridium (Warner Chilcott)', 'Pyronium', 'Sedural', 'Urodine', 'Urogesic', 'Urohman', 'Uropyridin']","['Urinary urgency', 'dysuria']",['None known']
/drug/id/518,['Tamiflu (Roche)'],['Influenza infection'],['None known']
/drug/id/1257,"['Butatab', 'Butazolidine', 'Butazone']","['Ankylosing spondylitis', 'gouty arthritis', 'osteoarthritis', 'rheumatoid arthritis']","['Anticoagulants', 'antidiabetics', 'barbiturates', 'Chlorpheniramine', 'corticosteroids', 'Digoxin', 'Gliclazide', 'Lithium', 'Methotrexate', 'Methylphenidate', 'Phenytoin', 'Rifampin', 'sulfonamides']"
/drug/id/694,"['Anagregal', 'Panaldine', 'Ticlid (Roche)', 'Ticlidil', 'Ticlodix', 'Ticlodone', 'Tiklid', 'Tiklyd']",['To reduce risk of thrombotic stroke'],"['Alteplase', 'Clobazam', 'Dabigatran', 'Fondaparinux', 'Lepirudin', 'Oxtriphylline', 'Phenytoin', 'Tinzaparin']"
/drug/id/955,"['Basaglar (Lilly)', 'Lantus (Sanofi-Aventis)', 'Soliqua (Sanofi-Aventis)']",['Diabetes (Type I or II)'],"['ACE inhibitors', 'Albuterol', 'Alcohol', 'Beta blockers', 'Clonidine', 'Clozapine', 'Corticosteroids', 'Danazol', 'Disopyramide', 'Diuretics', 'Epinephrine', 'Estrogens', 'Fibrates', 'Fluoxetine', 'Glucagon', 'Guanethidine', 'Isoniazid', 'Lithium', 'MAO inhibitors', 'Niacin', 'Olanzapine', 'Oral antidiabetic products', 'Oral Contraceptives', 'Pentamidine', 'Pentoxifylline', 'Phenothiazine derivatives', 'Pramlintide', 'Propoxyphene', 'Propranolol', 'Protease inhibitors', 'Reserpine', 'Salicylates', 'Somatostain analogs', 'Somatropin', 'Sulfonamide antibiotics', 'Terbutaline', 'Thyroid hormones']"
/drug/id/661,"['Coptin', 'Microsulfon']",['Various infections caused by susceptible organisms'],"['Anticoagulants', 'BCG Vaccine', 'Cyclosporine', 'Methotrexate']"
/drug/id/63,"['Azactam (Bristol-Myers Squibb)', 'Cayston (Gilead)', 'Primbactam', 'Urobactam']","['Aerobic gram-negative bacillary infections', 'improve respiratory symptoms in cystic fibrosis patients']",['None known']
/drug/id/159,['Leustatin (Janssen Biotech)'],['Leukemias'],['None known']
/drug/id/3017,['Linzess (Forest)'],['Irritable bowel syndrome with constipation and chronic idiopathic constipation'],['None known']
/drug/id/994,"['Corlopam (AbbVie, Neurex)']","['Hypertension (severe)', 'hypertensive emergency']",['None known']
/drug/id/89,"['Citosulfan', 'Leukosulfan', 'Mablin', 'Misulban', 'Myleran (GSK)']","['Chronic myelogenous leukemia', 'bone marrow disorders']","['Acetaminophen', 'Aldesleukin', 'Itraconazole', 'Metronidazole', 'Voriconazole']"
/drug/id/3867,['Viberzi (Forest)'],['Irritable bowel syndrome with diarrhea'],"['Alfentanil', 'Alosetron', 'Anticholinergics', 'Atazanavir', 'Bupropion', 'Ciprofloxacin', 'Clarithromycin', 'Cyclosporine', 'Dihydroergotamine', 'Eltrombopag', 'Ergotamine', 'Fentanyl', 'Fluconazole', 'Gemfibrozil', 'Lopinavir', 'Opioids', 'Paroxetine Hydrochloride', 'Paroxetine Mesylate', 'Pimozide', 'Quinidine', 'Rifampin', 'Ritonavir', 'Rosuvastatin', 'Saquinavir', 'Sirolimus', 'Tacrolimus', 'Tipranavir']"
/drug/id/681,"['Andro LA', 'Androderm (Actavis)', 'AndroGel (AbbVie)', 'Andronaq', 'Delatest', 'Delatestryl (Endo)', 'Duratest', 'Fortesta (Endo)', 'Natesto (Endo)', 'Testandro', 'Testim (Auxilium)', 'Testoderm', 'Testopel', 'Testopel']","['Androgen replacement; hypogonadism', 'postpartum breast pain']","['Acarbose', 'Anisindione', 'Anticoagulants', 'Cyclosporine', 'Dicumarol', 'Metformin', 'Saxagliptin', 'Sitagliptin', 'Warfarin']"
/drug/id/1295,['Cleviprex (The Medicines Company)'],['Reduction of blood pressure '],"['Alpha-1 blockers', 'Amifostine', 'Antihypertensives', 'Black Cohosh', 'Blue Cohosh', 'Calicium channel blockers (non-dihydropyridine)', 'Diazoxide', 'Ephedra', 'Ginger', 'Ginseng', 'Goldenseal', 'Hawthorn (Fruit', 'Leaf', 'Flower Extract)', 'Hypotensives', 'Licorice', 'Magnesium salts', 'MAO inhibitors', 'Methylphenidate', 'Mistletoe', 'Neuromuscular blocking agents', 'Nitroprusside', 'Pentoxifylline', 'Phosphodiesterase 5 inhibitors', 'Quinidine', 'Quinine', 'Rituximab', 'Yohimbine']"
/drug/id/1156,"['Benzylpenicillin', 'Crystapen (Britannia)', 'Megacillin', 'Novopen-G']","['Anthrax', 'cellulitis', 'endocarditis', 'infections', 'otitis media', 'rheumatic fever', 'respiratory infections', 'septicemia']","['Estrogens', 'Methotrexate', 'Minocycline', 'Phenindione', 'Probenecid', 'Sulfinpyrazone', 'Warfarin']"
/drug/id/79,"['Apo-Bisoprolol', 'Cardicor (Merck Serono)', 'Concor (Merck Serono)', 'Emcor (Merck Serono)', 'Monocor', 'Zebeta (Barr)', 'Ziac (Barr)']",['Hypertension'],"['Diltiazem', 'Disopyramide', 'Guanethidine', 'Reserpine', 'Rifampin', 'Verapamil']"
/drug/id/1027,"['Cervidel (Forest)', 'Cerviprime', 'Cerviprost', 'KP-E', 'Miniprostin E(2)', 'Prandin E2', 'Prepidil (Pfizer)', 'Primiprost', 'Propess', 'Prostarmon', 'Prostin', 'Prostin E2', 'Prostin VR', 'Prostine']","['Pregnancy termination', 'uterine content evacuation', 'cervical ripening']",['None known']
/drug/id/4803,['Aliqopa (Bayer)'],['Relapsed follicular lymphoma in adult patients who have received at least two prior systemic therapies'],"['Boceprevir', 'Carbamazepine', 'Clarithromycin', 'Cobicistat', 'Conivaptan', 'Danoprevir', 'Dasabuvir/Ombitasvir/Paritaprevir/Ritonavir', 'Diltiazem', 'Elvitegravir', 'Enzalutamide', 'Grapefruit Juice', 'Idelalisib', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'Lopinavir', 'Mitotane', 'Nefazodone', 'Nelfinavir', 'Phenytoin', 'Posaconazole', 'Rifampin', 'Ritonavir', 'Saquinavir', ""St John\\'s Wort"", 'Strong CYP3A4 inducers or inhibitors', 'Tipranavir', 'Troleandomycin', 'Voriconazole']"
/drug/id/641,"['ChiRhoStim', 'SecreFlo', 'Secretin-Ferring (Ferring)']",['Diagnosis of gastrinoma (Zollinger\\xe2\\x80\\x93Ellison syndrome)'],"['Anticholinergics', 'Fesoterodine', 'Oxybutynin', 'Tiotropium', 'Trospium']"
/drug/id/3997,"['Vistogard (Wellstat)', 'Xuriden (Wellstat)']","['Hereditary orotic aciduria', 'emergency treatment of adult and pediatric patients following a fluorouracil or capecitabine overdose']",['None known']
/drug/id/43,['Iopidine (Alcon)'],['Post-surgical intraocular pressure elevation'],['Amitriptyline']
/drug/id/1300,['Veregen'],['Condylomata acuminata'],['None known']
/drug/id/1198,['Levemir (Novo Nordisk)'],['Diabetes (Type I or II)'],"['Albuterol', 'Alcohol', 'Antipsychotics', 'Beta blockers', 'Clonidine', 'Clozapine', 'Corticosteroids', 'Danazol', 'Diuretics', 'Epinephrine', 'Estrogens', 'Guanethidine', 'Isoniazid', 'Lithium', 'Niacin', 'Olanzapine', 'Oral antidiabetics', 'Oral Contraceptives', 'Pentamidine', 'Phenothiazines', 'Propranolol', 'Protease inhibitors', 'Reserpine', 'Somatropin', 'Terbutaline', 'Thiazolidinediones', 'Thyroid hormones']"
/drug/id/1099,"['Pivalone (Pfizer)', 'Rectovalone']","['Infections', 'ulcerative colitis']",['Live vaccines']
/drug/id/2747,['Inlyta (Pfizer)'],['Advanced renal cell carcinoma (after failure of one prior systemic therapy)'],"['Ketoconazole', 'Rifampin']"
/drug/id/2075,['Incivek (Vertex)'],['Hepatitis C (must only be used in combination with PEG-interferon alfa and ribavirin)'],"['Alfuzosin', 'Alprazolam', 'Amiodarone', 'Amlodipine', 'Atazanavir', 'Atorvastatin', 'Bepridil', 'Bosentan', 'Budesonide', 'Carbamazepine', 'Cisapride', 'Dabigatran', 'Darunavir', 'Desipramine', 'Dexamethasone', 'Digoxin', 'Dihydroergotamine', 'Diltiazem', 'Efavirenz', 'Ergotamine', 'Escitalopram', 'Estradiol', 'Felodipine', 'Flecainide', 'Flibanserin', 'Fluticasone Propionate', 'Fosamprenavir', 'Itraconazole', 'Ketoconazole', 'Lidocaine', 'Lomitapide', 'Lovastatin', 'Methylergonovine', 'Methylprednisolone', 'Midazolam', 'Mifepristone', 'Nicardipine', 'Nisoldipine', 'Olaparib', 'Palbociclib', 'Phenobarbital', 'Phenytoin', 'Pimozide', 'Ponatinib', 'Posaconazole', 'Propafenone', 'Quinidine', 'Rifampin', 'Ritonavir', 'Ruxolitinib', 'Salmeterol', 'Sildenafil', 'Simvastatin', 'Sirolimus', ""St John\\'s Wort"", 'Tacrolimus', 'Tadalafil', 'Telithromycin', 'Tenofovir Disoproxil', 'Trazodone', 'Triazolam', 'Vardenafil', 'Venetoclax', 'Verapamil', 'Vorapaxar', 'Voriconazole', 'Warfarin', 'Zolpidem']"
/drug/id/679,"['Fungistat', 'Gyno-Terazol', 'Terazol (Ortho-McNeil)', 'Tercospor']",['Vulvovaginal candidiasis'],['None known']
/drug/id/513,"['Antra', 'Audazol', 'Gastroloc', 'Inhibitron', 'Logastric', 'Losec', 'Mopral', 'Omed', 'Ozoken', 'Parizac', 'Prilosec (AstraZeneca)', 'Ulsen', 'Yosprala (Aralez)']","['Duodenal ulcer', 'gastric ulcer', 'gastroesophageal reflux disease (GERD)', 'erosive esophagitis']","['Amoxicillin', 'Atazanavir', 'Bendamustine', 'Benzodiazepines', 'Cilostazol', 'Clarithromycin', 'Clobazam', 'Clopidogrel', 'Clozapine', 'Coumarins', 'Cyclosporine', 'Dasatinib', 'Delavirdine', 'Diazepam', 'Digoxin', 'Disulfiram', 'Enzalutamide', 'Erlotinib', 'Escitalopram', 'Itraconazole', 'Ketoconazole', 'Lapatinib', 'Letermovir', 'Methotrexate', 'Nelfinavir', 'Phenytoin', 'Posaconazole', 'Prednisone', 'Raltegravir', 'Rilpivirine', 'Saquinavir', 'Sofosbuvir & Velpatasvir', ""St John\\'s Wort"", 'Tacrolimus', 'Tipranavir', 'Ulipristal', 'Voriconazole', 'Warfarin']"
/drug/id/1093,"['Capex (Galderma)', 'Derma-Smoothe (Hill Dermac)', 'Iluvien', 'Retisert (Bausch & Lomb)', 'Synalar (Medicis)']","['Dermatoses', 'asthma', 'inflammatory ocular conditions']",['Live vaccines']
/drug/id/484,['Synarel (Pfizer)'],"['Endometriosis', 'control of precocious puberty']",['None known']
/drug/id/141,"['Aralen (Sanofi-Aventis)', 'Avloclor', 'Chlorquin', 'Emquin', 'Heliopar', 'Lagaquin', 'Malarivon']","['Malaria', 'rheumatoid arthritis', 'lupus erythematosus']","['Acitretin', 'Antacids', 'Arsenic', 'Cholera Vaccine', 'Cholestyramine', 'Citalopram', 'Dapsone', 'Dasatinib', 'Degarelix', 'Droperidol', 'Ethosuximide', 'Furazolidone', 'Halofantrine', 'Hydroxychloroquine', 'Lacosamide', 'Lanthanum', 'Lapatinib', 'Levofloxacin', 'Methotrexate', 'Methoxsalen', 'Mivacurium', 'Moxifloxacin', 'Neostigmine', 'Nilotinib', 'Oxcarbazepine', 'Pazopanib', 'Penicillamine', 'Ribociclib', 'Sulfonamides', 'Telavancin', 'Telithromycin', 'Tiagabine', 'Typhoid Vaccine', 'Vandetanib', 'Vigabatrin', 'Voriconazole', 'Vorinostat', 'Ziprasidone']"
/drug/id/700,['Tonocard (AstraZeneca)'],['Ventricular arrhythmias'],['None known']
/drug/id/3195,['Octaplas (Octapharma)'],['Coagulation factor replacement; plasma exchange in thrombotic thrombocytopenic purpura (TTP)'],['None known']
/drug/id/575,"['Alti-Prazosin', 'Apo-Prazo', 'Duramipress', 'Eurex', 'Hypovase', 'Minipress (Pfizer)', 'Minizide (Pfizer)', 'Nu-Prazo', 'Peripress', 'Pratisol', 'Pressin']",['Hypertension'],"['Acebutolol', 'Epinephrine']"
/drug/id/2807,['Nithiodote (Hope Pharma)'],"['Acute', 'life-threatening cyanide poisoning (sequential use with sodium nitrite)']",['None known']
/drug/id/1413,"['NovoLog (Novo Nordisk)', 'NovoRapid (Novo Nordisk)', 'Ryzodeg (Novo Nordisk)']",['Diabetes mellitus'],"['ACE inhibitors', 'Alcohol', 'Atypical antipsychotics', 'Beta blockers', 'Clonidine', 'Corticosteroids', 'Danazol', 'Disopyramide', 'Diuretics', 'Epinephrine', 'Estrogens', 'Fibrates', 'Fluoxetine', 'Isoniazid', 'Isoniazid', 'Lithium salts', 'MAO inhibitors', 'Niacin', 'Octreotide', 'Oral Contraceptives', 'Pentamidine', 'Phenothiazine derivatives', 'Pramlintide', 'Propoxyphene', 'Salbutamol', 'Salicylates', 'Somatropin', 'Sulfonamide antibiotics', 'Terbutaline', 'Thyroid hormones']"
/drug/id/3317,['Tafinlar (Novartis)'],['Melanoma (unresectable or metastatic)  in patients with BRAF V600E mutation'],['Strong CYP3A4 or CYP2C8 inducers or inhibitors inhibitors']
/drug/id/591,"['Propacil', 'Propycil', 'Propyl-Thyracil (Paladin)', 'Tiotil']",['Hyperthyroidism'],"['Anticoagulants', 'Dicumarol', 'Warfarin']"
/drug/id/265,"['E-Mycin', 'EES', 'Eramycin', 'Ery-Ped', 'Ery-Tab', 'Eryc (Warner Chilcott)', 'Erypar', 'Erythrocin', 'Eryzole', 'Ilosone', 'Ilotycin', 'PCE (AbbVie)', 'Pediazole', 'Robimycin', 'Wintrocin', 'Wyamicin S']",['Various infections caused by susceptible organisms'],"['Afatinib', 'Alfentanil', 'Aminophylline', 'Amisulpride', 'Amoxicillin', 'Ampicillin', 'Anticonvulsants', 'Arsenic', 'Astemizole', 'Atorvastatin', 'Avanafil', 'Benzodiazepines', 'Bosentan', 'Bromocriptine', 'Buprenorphine', 'Bupropion', 'Carbamazepine', 'Cilostazol', 'Ciprofloxacin', 'Cisapride', 'Clindamycin', 'Clindamycin/Tretinoin', 'Clopidogrel', 'Clozapine', 'Colchicine', 'Cyclosporine', 'CYP3A inhibitors', 'Darifenacin', 'Dasatinib', 'Digoxin', 'Dihydroergotamine', 'Diltiazem', 'Disopyramide', 'Docetaxel', 'Doxercalciferol', 'Dronedarone', 'Enoxacin', 'Eplerenone', 'Ergotamine', 'Estradiol', 'Eszopiclone', 'Everolimus', 'Flibanserin', 'Fluconazole', 'Fluoxetine', 'Fluvastatin', 'Gatifloxacin', 'HMG-CoA reductase inhibitors', 'Imatinib', 'Indacaterol', 'Itraconazole', 'Ketoconazole', 'Levodopa', 'Lomefloxacin', 'Lorazepam', 'Lovastatin', 'Methadone', 'Methylergonovine', 'Methylprednisolone', 'Methysergide', 'Midazolam', 'Mifepristone', 'Mizolastine', 'Moxifloxacin', 'Naldemedine', 'Naloxegol', 'Neratinib', 'Nintedanib', 'Nitrazepam', 'Norfloxacin', 'Ofloxacin', 'Olaparib', 'Oxtriphylline', 'Paroxetine Hydrochloride', 'Pentamidine', 'Pimecrolimus', 'Pimozide', 'Pitavastatin', 'Pravastatin', 'Quetiapine', 'Quinolones', 'Ranolazine', 'Repaglinide', 'Rilpivirine', 'Rivaroxaban', 'Roflumilast', 'Rosuvastatin', 'Rupatadine', 'Sertraline', 'Sildenafil', 'Silodosin', 'Simeprevir', 'Simvastatin', 'Sparfloxacin', 'Sulpiride', 'Tacrolimus', 'Tadalafil', 'Tamsulosin', 'Terfenadine', 'Tezacaftor/Ivacaftor', 'Tramadol', 'Triamcinolone', 'Triazolam', 'Troleandomycin', 'Vardenafil', 'Venetoclax', 'Verapamil', 'Vilazodone', 'Vinblastine', 'Warfarin', 'Zafirlukast', 'Zaleplon', 'Zolpidem', 'Zuclopenthixol']"
/drug/id/901,"['Pegasys', 'PegIntron (Schering)', 'Sylatron (Schering)']","['Chronic hepatitis C', 'melanoma']","['ACE inhibitors', 'Acetaminophen', 'Aldesleukin', 'Bupivacaine', 'Cilostazol', 'Cinacalcet', 'CYP2C9 substrates', 'CYP2D6 substrates', 'Delavirdine', 'Duloxetine', 'Estradiol', 'Fesoterodine', 'Fingolimod', 'Fluoxetine', 'Indinavir', 'Melphalan', 'Methadone', 'Methylnaltrexone', 'Pantoprazole', 'Pegloticase', 'Ribavirin', 'Sildenafil', 'Tapentadol', 'Telbivudine', 'Theophylline', 'Theophylline derivatives', 'Tiotropium', 'Trimethoprim', 'Voriconazole', 'Warfarin', 'Zidovudine']"
/drug/id/1091,['Rozerem (Takeda)'],['Insomnia'],"['Alcohol', 'Antifungals', 'CNS depressants', 'Conivaptan', 'CYP1A2 inhibitors', 'Donepezil', 'Doxepin', 'Droperidol', 'Fluconazole', 'Fluvoxamine', 'Food', 'Ketoconazole', 'Levomepromazine', 'Rifampin', 'Rifapentine', ""St John\\'s Wort"", 'Voriconazole', 'Zolpidem']"
/drug/id/1254,['Doribax (Ortho-McNeil)'],['Complicated infections'],"['BCG Vaccine', 'Oral typhoid vaccine', 'Probenecid', 'Valproic Acid']"
/drug/id/102,"['Carboplat', 'Carbosin', 'Ercar', 'Oncocarbin', 'Paraplatin (Bristol-Myers Squibb)', 'Paraplatine']",['Various carcinomas and sarcomas'],"['Aldesleukin', 'Bexarotene']"
/drug/id/2537,['Dificid (Optimer)'],"['Clostridium difficile', ' associated diarrhea']",['None known']
/drug/id/640,"['Immenoctal', 'Novo-Secobarb', 'Secanal', 'Seconal (Ranbaxy)']",['Insomnia'],"['Alcohol', 'Anticoagulants', 'Antihistamines', 'Brompheniramine', 'Buclizine', 'Chlorpheniramine', 'Dicumarol', 'Ethanolamine', 'Imatinib', 'Warfarin']"
/drug/id/367,"['Camptosar (Pfizer)', 'Onivyde (Merrimack)']",['Metastatic colorectal carcinoma (Camptosar); metastatic adenocarcinoma of the pancreas (Onivyde - in combination with fluorouracil and leucovorin)'],"['Aprepitant', 'Atazanavir', 'Bevacizumab', 'Ketoconazole', 'Lapatinib', 'Safinamide', 'Sorafenib', ""St John\\'s Wort"", 'Strong CYP3A4 inhibitors', 'Voriconazole']"
/drug/id/4688,['Imfinzi (AstraZeneca)'],['Locally advanced or metastatic urothelial carcinoma in patients having disease progression following platinum-containing chemotherapy'],['None known']
/drug/id/3145,['Iclusig (Ariad)'],['Chronic myeloid leukemia or Philadelphia chromosome positive acute lymphoblastic leukemia that is resistant or intolerant to prior tyrosine kinase inhibitor therapy'],"['Antacids', 'Boceprevir', 'Carbamazepine', 'Clarithromycin', 'Conivaptan', 'Grapefruit Juice', 'Histamine H', ' antagonists', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'Lopinavir', 'Nefazodone', 'Nelfinavir', 'Phenytoin', 'Posaconazole', 'Proton pump inhibitors', 'Rifampin', 'Ritonavir', 'Saquinavir', ""St John\\'s Wort"", 'Strong CYP3A inhibitors or inducers', 'Telaprevir', 'Telithromycin', 'Voriconazole']"
